,draft_year,player_id,player_name,position,pos_abbr,school_x,school_name,school_abbr,link,pick,overall,round,traded,trade_note,team,team_abbr,team_logo_espn,guid,weight,height,pos_rk,ovr_rk,grade,player_image,Year,College,POS,Height (in),Weight (lbs),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,Unnamed: 0,alt_player_id,school_y,Total Total Tackles,Mean Total Tackles,Highest Total Tackles,Lowest Total Tackles,Total Solo Tackles,Mean Solo Tackles,Highest Solo Tackles,Lowest Solo Tackles,Total Assist Tackles,Mean Assist Tackles,Highest Assist Tackles,Lowest Assist Tackles,Total Passes Defended,Mean Passes Defended,Highest Passes Defended,Lowest Passes Defended,Total Sacks,Mean Sacks,Highest Sacks,Lowest Sacks,Total Forced Fumbles,Mean Forced Fumbles,Highest Forced Fumbles,Lowest Forced Fumbles,Total Interceptions,Mean Interceptions,Highest Interceptions,Lowest Interceptions,Total Interception Yards,Mean Interception Yards,Highest Interception Yards,Lowest Interception Yards,Total Interception Touchdowns,Mean Interception Touchdowns,Highest Interception Touchdowns,Lowest Interception Touchdowns
111,2020,104661,Nevelle Clarke,Cornerback,CB,UCF,Knights,UCF,http://insider.espn.com/nfl/draft/player/_/id/104661,,,,,,,,,273551d0dbb5f7d5a322b6a141a4fcd6,190.0,72.875,32.0,305.0,31.0,,2020,Central Florida,CB,72.88,190,,,10.0,35.0,126.0,4.31,6.88,50847,3929034,UCF,107.0,26.75,46.0,14.0,92.0,23.0,38.0,11.0,15.0,3.75,8.0,0.0,29.0,7.25,13.0,2.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.25,2.0,0.0,48.0,12.0,48.0,0.0,1.0,0.25,1.0,0.0
112,2021,104938,Jaycee Horn,Cornerback,CB,South Carolina,Gamecocks,SC,http://insider.espn.com/nfl/draft/player/_/id/104938,8.0,8.0,1.0,False,,Carolina Panthers,CAR,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/car.png,424defc50f32ae9847033b6a7a975a15,205.0,73.0,2.0,14.0,91.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104938.png,2021,South Carolina,CB,72.75,205,,4.4,19.0,41.5,133.0,,,51658,4362847,South Carolina,101.0,33.666666666666664,45.0,16.0,69.0,23.0,30.0,10.0,32.0,10.666666666666666,15.0,6.0,23.0,7.666666666666667,9.0,6.0,3.0,1.0,2.0,0.0,2.0,0.6666666666666666,2.0,0.0,2.0,0.6666666666666666,2.0,0.0,34.0,11.333333333333334,34.0,0.0,0.0,0.0,0.0,0.0
113,2021,104751,Caleb Farley,Cornerback,CB,Virginia Tech,Hokies,VT,http://insider.espn.com/nfl/draft/player/_/id/104751,22.0,22.0,1.0,False,,Tennessee Titans,TEN,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,db541914f5bf4466abbedadfd64893f9,197.0,74.0,3.0,19.0,90.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104751.png,2021,Virginia Tech,CB,73.0,207,,,,,131.0,,,51685,4240859,Virginia Tech,56.0,28.0,36.0,20.0,43.0,21.5,29.0,14.0,13.0,6.5,7.0,6.0,19.0,9.5,12.0,7.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,2.0,14.0,7.0,14.0,0.0,1.0,0.5,1.0,0.0
114,2021,105145,Eric Stokes,Cornerback,CB,Georgia,Bulldogs,UGA,http://insider.espn.com/nfl/draft/player/_/id/105145,29.0,29.0,1.0,False,,Green Bay Packers,GB,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,da3ff6060d2c85be921c5a7d05ebdb7a,194.0,73.0,10.0,71.0,76.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105145.png,2021,Georgia,CB,72.63,194,,4.31,14.0,38.5,128.0,4.36,6.96,53791,4259561,Georgia,78.0,26.0,38.0,20.0,60.0,20.0,30.0,14.0,18.0,6.0,8.0,4.0,22.0,7.333333333333333,9.0,4.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,4.0,1.3333333333333333,4.0,0.0,94.0,31.33333333333333,94.0,0.0,2.0,0.6666666666666666,2.0,0.0
115,2021,104753,Jevon Holland,Safety,S,Oregon,Ducks,ORE,http://insider.espn.com/nfl/draft/player/_/id/104753,4.0,36.0,2.0,True,From HOU,Miami Dolphins,MIA,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/mia.png,2cf22ebb92ff7bcc8827f5bacd2d1994,207.0,73.0,4.0,56.0,81.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104753.png,2021,Oregon,FS,72.63,207,,4.47,19.0,35.5,126.0,4.16,,53494,4373809,Oregon,108.0,54.0,66.0,42.0,71.0,35.5,40.0,31.0,37.0,18.5,26.0,11.0,10.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.5,5.0,4.0,72.0,36.0,64.0,8.0,1.0,0.5,1.0,0.0
116,2021,105187,Richie Grant,Safety,S,UCF,Knights,UCF,http://insider.espn.com/nfl/draft/player/_/id/105187,8.0,40.0,2.0,True,From DEN,Atlanta Falcons,ATL,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,47994632c09c0990e85fda54078602ca,197.0,72.0,3.0,53.0,82.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105187.png,2021,Central Florida,FS,71.63,197,,4.57,12.0,34.5,129.0,4.27,6.78,53272,4042119,UCF,290.0,72.5,108.0,32.0,189.0,47.25,68.0,24.0,101.0,25.25,40.0,8.0,18.0,4.5,8.0,2.0,1.0,0.25,1.0,0.0,6.0,1.5,2.0,1.0,10.0,2.5,6.0,0.0,104.0,26.0,40.0,0.0,1.0,0.25,1.0,0.0
117,2021,104755,Trevon Moehrig,Safety,S,TCU,Horned Frogs,TCU,http://insider.espn.com/nfl/draft/player/_/id/104755,11.0,43.0,2.0,True,From SF,Las Vegas Raiders,LV,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lv.png,f1e1935878de88ac4d1847fdfce5c36e,202.0,73.0,1.0,17.0,90.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104755.png,2021,Texas Christian,FS,72.63,202,,4.52,14.0,33.0,128.0,4.19,,51735,4362487,TCU,124.0,41.333333333333336,62.0,15.0,85.0,28.33333333333333,43.0,12.0,39.0,13.0,19.0,3.0,21.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,2.0,0.0,7.0,2.333333333333333,4.0,1.0,90.0,30.0,70.0,0.0,0.0,0.0,0.0,0.0
118,2021,104824,Andre Cisco,Safety,S,Syracuse,Orange,SYR,http://insider.espn.com/nfl/draft/player/_/id/104824,1.0,65.0,3.0,False,,Jacksonville Jaguars,JAX,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/jax.png,065d3b695b5d33ea41e9812425706634,216.0,73.0,2.0,50.0,82.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104824.png,2021,Syracuse,FS,72.63,216,,,17.0,,119.0,,,53611,4361939,Syracuse,136.0,45.333333333333336,65.0,11.0,94.0,31.33333333333333,46.0,7.0,42.0,14.0,24.0,4.0,14.0,4.666666666666667,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,1.0,0.0,13.0,4.333333333333333,7.0,1.0,143.0,47.66666666666666,67.0,29.0,1.0,0.3333333333333333,1.0,0.0
119,2021,105213,Benjamin St-Juste,Cornerback,CB,Minnesota,Golden Gophers,MINN,http://insider.espn.com/nfl/draft/player/_/id/105213,10.0,74.0,3.0,True,From SF,Washington,WSH,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,c945246a88fa2f6491b32b1cd05eaa18,202.0,75.0,12.0,81.0,75.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105213.png,2021,Minnesota,CB,75.25,202,,4.55,11.0,34.5,119.0,4.01,6.63,54219,4258206,Minnesota,62.0,20.666666666666668,45.0,3.0,50.0,16.666666666666668,36.0,3.0,12.0,4.0,9.0,0.0,13.0,4.333333333333333,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2021,104762,Paulson Adebo,Cornerback,CB,Stanford,Cardinal,STAN,http://insider.espn.com/nfl/draft/player/_/id/104762,12.0,76.0,3.0,True,From NYG through DEN,New Orleans Saints,NO,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/no.png,cbca26cbef4a4fc2fc8a06d88b893e0c,198.0,73.0,15.0,95.0,72.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104762.png,2021,Stanford,CB,73.0,198,,4.45,18.0,36.5,121.0,4.13,6.69,55156,4242547,Stanford,97.0,48.5,64.0,33.0,69.0,34.5,46.0,23.0,28.0,14.0,18.0,10.0,27.0,13.5,17.0,10.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,8.0,4.0,4.0,4.0,49.0,24.5,45.0,4.0,0.0,0.0,0.0,0.0
121,2021,104845,Divine Deablo,Safety,S,Virginia Tech,Hokies,VT,http://insider.espn.com/nfl/draft/player/_/id/104845,17.0,80.0,3.0,False,,Las Vegas Raiders,LV,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lv.png,d51aeebf16e9f8509199fddbde6d001c,226.0,75.0,17.0,202.0,50.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104845.png,2021,Virginia Tech,SS,75.25,226,,4.45,19.0,34.0,126.0,4.45,7.01,59455,4037626,Virginia Tech,205.0,41.0,84.0,4.0,117.0,23.4,42.0,2.0,88.0,17.6,42.0,2.0,11.0,2.2,4.0,0.0,0.5,0.1,0.5,0.0,3.0,0.6,1.0,0.0,6.0,1.2,4.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
122,2021,104784,Elijah Molden,Cornerback,CB,Washington,Huskies,WASH,http://insider.espn.com/nfl/draft/player/_/id/104784,37.0,100.0,3.0,False,Compensatory Selection,Tennessee Titans,TEN,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,2d31dad30f8c928b313412697d762167,192.0,70.0,7.0,49.0,83.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104784.png,2021,Washington,CB,69.5,192,,,13.0,36.5,125.0,,,53120,4243328,Washington,153.0,38.25,79.0,19.0,100.0,25.0,49.0,10.0,53.0,13.25,30.0,5.0,19.0,4.75,12.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,5.0,1.25,4.0,0.0,69.0,17.25,45.0,0.0,0.0,0.0,0.0,0.0
123,2021,104817,Ambry Thomas,Cornerback,CB,Michigan,Wolverines,MICH,http://insider.espn.com/nfl/draft/player/_/id/104817,39.0,102.0,3.0,False,Compensatory Selection,San Francisco 49ers,SF,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sf.png,0a145b37dda39500f535811d16432310,191.0,72.0,25.0,166.0,58.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104817.png,2021,Michigan,CB,71.88,191,,4.41,15.0,38.0,122.0,,,58099,4258209,Michigan,54.0,18.0,38.0,7.0,43.0,14.333333333333334,30.0,6.0,11.0,3.6666666666666665,8.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,4.0,1.3333333333333333,3.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
124,2021,105303,Brandon Stephens,Cornerback,CB,SMU,Mustangs,SMU,http://insider.espn.com/nfl/draft/player/_/id/105303,41.0,104.0,3.0,False,Compensatory Selection,Baltimore Ravens,BAL,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,48bb2cfa83b5d4ec4bfe3d310e534658,213.0,72.0,29.0,236.0,39.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105303.png,2021,Southern Methodist (TX),CB,72.13,213,,4.44,19.0,38.0,127.0,4.29,6.99,61459,4035824,SMU,92.0,46.0,49.0,43.0,74.0,37.0,38.0,36.0,18.0,9.0,11.0,7.0,22.0,11.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2021,105438,Zech McPhearson,Cornerback,CB,Texas Tech,Red Raiders,TTU,http://insider.espn.com/nfl/draft/player/_/id/105438,18.0,123.0,4.0,True,From MIA,Philadelphia Eagles,PHI,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/phi.png,340a873455425b64c45b35a5eb4ff36e,191.0,71.0,38.0,317.0,30.0,,2021,Texas Tech,CB,70.88,191,,4.5,14.0,40.5,130.0,4.03,6.84,65031,4045161,Texas Tech,121.0,24.2,53.0,1.0,100.0,20.0,47.0,0.0,21.0,4.2,9.0,1.0,14.0,2.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,4.0,0.0,21.0,4.2,21.0,0.0,0.0,0.0,0.0,0.0
126,2021,104811,Camryn Bynum,Cornerback,CB,California,Golden Bears,CAL,http://insider.espn.com/nfl/draft/player/_/id/104811,20.0,125.0,4.0,True,From CHI,Minnesota Vikings,MIN,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/min.png,ce31187e2a38cfcdf93dba91af1638f1,196.0,72.0,21.0,130.0,66.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104811.png,2021,California,CB,72.25,196,,4.58,,34.0,129.0,4.1,6.99,56485,4035861,California,183.0,45.75,59.0,19.0,120.0,30.0,38.0,14.0,63.0,15.75,21.0,5.0,28.0,7.0,9.0,2.0,0.5,0.125,0.5,0.0,0.0,0.0,0.0,0.0,6.0,1.5,2.0,1.0,20.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0
127,2021,105306,Tyree Gillespie,Safety,S,Missouri,Tigers,MIZ,http://insider.espn.com/nfl/draft/player/_/id/105306,38.0,143.0,4.0,True,Compensatory Selection from MIN through NYJ,Las Vegas Raiders,LV,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lv.png,940a1e581c7be457393e0cdd96b567f5,207.0,72.0,12.0,157.0,59.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105306.png,2021,Missouri,SS,71.75,207,,4.43,15.0,35.5,108.0,4.39,7.06,57803,4241195,Missouri,146.0,36.5,50.0,2.0,100.0,25.0,37.0,0.0,46.0,11.5,17.0,2.0,12.0,3.0,7.0,0.0,2.0,0.5,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2021,105284,Jamien Sherwood,Safety,S,Auburn,Tigers,AUB,http://insider.espn.com/nfl/draft/player/_/id/105284,2.0,146.0,5.0,False,,New York Jets,NYJ,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,b8dd0e2d607c12d802803e662fcc454d,216.0,74.0,14.0,187.0,53.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105284.png,2021,Auburn,SS,73.75,216,,4.76,15.0,36.0,123.0,4.36,7.15,58998,4361331,Auburn,130.0,43.333333333333336,65.0,22.0,73.0,24.33333333333333,40.0,12.0,57.0,19.0,25.0,10.0,10.0,3.333333333333333,5.0,2.0,2.5,0.8333333333333334,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2021,104807,Caden Sterns,Safety,S,Texas,Longhorns,TEX,http://insider.espn.com/nfl/draft/player/_/id/104807,8.0,152.0,5.0,False,,Denver Broncos,DEN,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/den.png,d8228eaf658ae9e22a182f4d61c248dc,202.0,72.0,10.0,139.0,64.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104807.png,2021,Texas,FS,71.88,202,,4.41,14.0,42.0,128.0,4.13,6.96,56986,4362077,Texas,173.0,57.66666666666666,62.0,52.0,120.0,40.0,46.0,30.0,53.0,17.666666666666668,22.0,15.0,8.0,2.6666666666666665,4.0,1.0,2.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.6666666666666667,4.0,0.0,33.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0
130,2021,104746,Shaun Wade,Cornerback,CB,Ohio State,Buckeyes,OSU,http://insider.espn.com/nfl/draft/player/_/id/104746,16.0,160.0,5.0,True,From ARI,Baltimore Ravens,BAL,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,f7fd6c10f0c8cb436cfda98b497d6fe9,196.0,73.0,16.0,101.0,71.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104746.png,2021,Ohio State,CB,72.63,196,,,,,122.0,,,55357,4241995,Ohio State,76.0,25.33333333333333,31.0,20.0,57.0,19.0,27.0,14.0,19.0,6.333333333333333,9.0,4.0,18.0,6.0,8.0,3.0,2.0,0.6666666666666666,2.0,0.0,2.0,0.6666666666666666,1.0,0.0,6.0,2.0,3.0,1.0,48.0,16.0,36.0,0.0,1.0,0.3333333333333333,1.0,0.0
131,2021,105430,Darrick Forrest,Safety,S,Cincinnati,Bearcats,CIN,http://insider.espn.com/nfl/draft/player/_/id/105430,19.0,163.0,5.0,False,,Washington,WSH,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,8a8538a0e9c1cdf0357a05190e71afed,206.0,72.0,27.0,291.0,32.0,,2021,Cincinnati,SS,71.5,206,,4.43,21.0,39.0,132.0,4.22,6.91,63820,4239088,Cincinnati,191.0,47.75,106.0,5.0,117.0,29.25,63.0,3.0,74.0,18.5,43.0,2.0,6.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.5,3.0,0.0,96.0,24.0,51.0,0.0,0.0,0.0,0.0,0.0
132,2021,104793,Shawn Davis,Safety,S,Florida,Gators,FLA,http://insider.espn.com/nfl/draft/player/_/id/104793,21.0,165.0,5.0,False,,Indianapolis Colts,IND,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ind.png,f142b148bb85eb2d199c9f957d973165,202.0,71.0,15.0,192.0,52.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104793.png,2021,Florida,SS,70.63,202,,,17.0,39.5,128.0,,,59168,4240602,Florida,126.0,31.5,51.0,11.0,77.0,19.25,33.0,3.0,49.0,12.25,18.0,6.0,10.0,2.5,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,5.0,1.25,3.0,0.0,156.0,39.0,111.0,0.0,0.0,0.0,0.0,0.0
133,2021,105208,Keith Taylor,Cornerback,CB,Washington,Huskies,WASH,http://insider.espn.com/nfl/draft/player/_/id/105208,22.0,166.0,5.0,True,From TEN,Carolina Panthers,CAR,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/car.png,f83af1cec3edea6fc6db3b193aee1d29,187.0,74.0,32.0,256.0,36.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105208.png,2021,Washington,CB,74.25,187,,4.54,12.0,33.5,127.0,4.27,6.85,62493,4243332,Washington,91.0,22.75,59.0,8.0,61.0,15.25,38.0,6.0,30.0,7.5,21.0,2.0,10.0,2.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2021,104803,Richard LeCounte,Safety,S,Georgia,Bulldogs,UGA,http://insider.espn.com/nfl/draft/player/_/id/104803,25.0,169.0,5.0,True,From LAR,Cleveland Browns,CLE,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/cle.png,7068bcb52cee7723deb14fea347ceddb,196.0,71.0,6.0,96.0,72.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104803.png,2021,Georgia,SS,61.5,196,,4.79,,32.5,128.0,4.49,7.44,55174,4240686,Georgia,176.0,44.0,74.0,15.0,106.0,26.5,45.0,10.0,70.0,17.5,29.0,5.0,10.0,2.5,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,8.0,2.0,4.0,0.0,143.0,35.75,76.0,0.0,0.0,0.0,0.0,0.0
135,2021,105440,Deommodore Lenoir,Cornerback,CB,Oregon,Ducks,ORE,http://insider.espn.com/nfl/draft/player/_/id/105440,28.0,172.0,5.0,True,From NO,San Francisco 49ers,SF,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sf.png,d7f3e9e89446badf65119d4332bb56b2,199.0,70.0,39.0,319.0,30.0,,2021,Oregon,CB,70.25,199,,4.45,15.0,34.5,121.0,4.34,7.02,65139,4242488,Oregon,147.0,36.75,52.0,24.0,105.0,26.25,38.0,17.0,42.0,10.5,15.0,5.0,21.0,5.25,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,0.0,6.0,1.5,3.0,1.0,83.0,20.75,45.0,0.0,0.0,0.0,0.0,0.0
136,2021,105296,Talanoa Hufanga,Safety,S,USC,Trojans,USC,http://insider.espn.com/nfl/draft/player/_/id/105296,36.0,180.0,5.0,False,Compensatory Selection,San Francisco 49ers,SF,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sf.png,379f2aa6c5f8b840c0e3e7f8ef5a8d2b,199.0,72.0,20.0,212.0,46.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105296.png,2021,Southern California,SS,72.38,199,,4.64,12.0,35.5,128.0,4.39,6.96,60096,4360853,USC,203.0,67.66666666666667,90.0,51.0,129.0,43.0,58.0,31.0,74.0,24.666666666666668,32.0,20.0,8.0,2.6666666666666665,4.0,1.0,6.5,2.1666666666666665,3.5,0.0,4.0,1.3333333333333333,2.0,0.0,4.0,1.3333333333333333,4.0,0.0,90.0,30.0,90.0,0.0,0.0,0.0,0.0,0.0
137,2021,104835,Hamsah Nasirildeen,Safety,S,Florida State,Seminoles,FSU,http://insider.espn.com/nfl/draft/player/_/id/104835,2.0,186.0,6.0,False,,New York Jets,NYJ,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,152cda978519d382f75c66f168ba2156,215.0,75.0,7.0,102.0,71.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104835.png,2021,Florida State,SS,75.25,215,,,17.0,32.0,106.0,4.27,7.05,55384,4240030,Florida State,234.0,58.5,101.0,13.0,140.0,35.0,61.0,5.0,94.0,23.5,40.0,6.0,9.0,2.25,3.0,1.0,1.0,0.25,1.0,0.0,3.0,0.75,3.0,0.0,4.0,1.0,2.0,0.0,106.0,26.5,80.0,0.0,1.0,0.25,1.0,0.0
138,2021,105328,Joshuah Bledsoe,Safety,S,Missouri,Tigers,MIZ,http://insider.espn.com/nfl/draft/player/_/id/105328,4.0,188.0,6.0,True,From HOU,New England Patriots,NE,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ne.png,1ef5b2178c2ab534b21d52c5c686948c,204.0,71.0,13.0,174.0,57.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105328.png,2021,Missouri,FS,71.38,204,,,,,103.0,,,58456,4241199,Missouri,130.0,32.5,49.0,13.0,87.0,21.75,35.0,9.0,43.0,10.75,17.0,4.0,18.0,4.5,10.0,0.0,1.0,0.25,1.0,0.0,2.0,0.5,1.0,0.0,1.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2021,104860,Brandin Echols,Cornerback,CB,Kentucky,Wildcats,UK,http://insider.espn.com/nfl/draft/player/_/id/104860,16.0,200.0,6.0,True,From LV,New York Jets,NYJ,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyj.png,6338c7adee0706e2b921a5b57f96464a,179.0,70.0,27.0,200.0,50.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104860.png,2021,Kentucky,CB,70.13,179,,4.36,13.0,42.5,136.0,4.12,6.84,59401,4567979,Kentucky,101.0,50.5,54.0,47.0,81.0,40.5,43.0,38.0,20.0,10.0,11.0,9.0,11.0,5.5,9.0,2.0,1.0,0.5,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2021,105196,Rodarius Williams,Cornerback,CB,Oklahoma State,Cowboys,OKST,http://insider.espn.com/nfl/draft/player/_/id/105196,17.0,201.0,6.0,True,From ARI,New York Giants,NYG,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/nyg.png,027af4aaee3f88093926b4716ec50f0a,189.0,72.0,30.0,242.0,38.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/105196.png,2021,Oklahoma State,CB,71.75,189,,4.53,14.0,36.5,123.0,4.18,6.95,61733,4038430,Oklahoma State,169.0,42.25,58.0,18.0,137.0,34.25,48.0,13.0,32.0,8.0,10.0,5.0,31.0,7.75,10.0,6.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.0,2.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2021,104875,Damar Hamlin,Safety,S,Pittsburgh,Panthers,PITT,http://insider.espn.com/nfl/draft/player/_/id/104875,28.0,212.0,6.0,True,From NO through HOU,Buffalo Bills,BUF,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,418fb7080da623a14f46799ef29a83af,200.0,73.0,8.0,118.0,68.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/104875.png,2021,Pittsburgh,FS,72.88,200,,4.6,18.0,35.0,118.0,4.4,6.93,56082,4036060,Pittsburgh,290.0,58.0,90.0,8.0,194.0,38.8,61.0,4.0,96.0,19.2,29.0,4.0,21.0,4.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.2,2.0,0.0,102.0,20.4,79.0,0.0,0.0,0.0,0.0,0.0
142,2021,105425,Brady Breeze,Safety,S,Oregon,Ducks,ORE,http://insider.espn.com/nfl/draft/player/_/id/105425,31.0,215.0,6.0,True,From KC,Tennessee Titans,TEN,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ten.png,012198b74dea491815fc550ba9acf24e,197.0,72.0,24.0,264.0,35.0,,2021,Oregon,SS,71.75,197,,4.55,20.0,38.0,120.0,4.23,7.03,62821,4038944,Oregon,94.0,31.33333333333333,62.0,9.0,64.0,21.33333333333333,43.0,6.0,30.0,10.0,19.0,3.0,5.0,1.6666666666666667,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,3.0,1.0,2.0,0.0,32.0,10.666666666666666,32.0,0.0,1.0,0.3333333333333333,1.0,0.0
143,2021,105420,Tay Gowan,Cornerback,CB,UCF,Knights,UCF,http://insider.espn.com/nfl/draft/player/_/id/105420,39.0,223.0,6.0,True,Compensatory Selection From MIN,Arizona Cardinals,ARI,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ari.png,181a807c0649fb90707f553f6caf4254,186.0,73.0,13.0,85.0,74.0,,2021,Central Florida,CB,72.88,186,,4.49,13.0,35.5,118.0,4.27,6.86,54520,4568981,UCF,31.0,31.0,31.0,31.0,22.0,22.0,22.0,22.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0
