,draft_year,player_id,player_name,position,pos_abbr,school_x,school_name,school_abbr,link,pick,overall,round,traded,trade_note,team,team_abbr,team_logo_espn,guid,weight,height,pos_rk,ovr_rk,grade,player_image,Year,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle,Unnamed: 0,alt_player_id,school_y,Total Rushing Attempts,Mean Rushing Attempts,Highest Rushing Attempts,Lowest Rushing Attempts,Total Rushing Yards,Mean Rushing Yards,Highest Rushing Yards,Lowest Rushing Yards,Total Yards Per Rush Attempt,Mean Yards Per Rush Attempt,Highest Yards Per Rush Attempt,Lowest Yards Per Rush Attempt,Total Rushing Touchdowns,Mean Rushing Touchdowns,Highest Rushing Touchdowns,Lowest Rushing Touchdowns,Total Long Rushing,Mean Long Rushing,Highest Long Rushing,Lowest Long Rushing,Total Receptions,Mean Receptions,Highest Receptions,Lowest Receptions,Total Receiving Yards,Mean Receiving Yards,Highest Receiving Yards,Lowest Receiving Yards,Total Yards Per Reception,Mean Yards Per Reception,Highest Yards Per Reception,Lowest Yards Per Reception,Total Long Reception,Mean Long Reception,Highest Long Reception,Lowest Long Reception,Total Receiving Touchdowns,Mean Receiving Touchdowns,Highest Receiving Touchdowns,Lowest Receiving Touchdowns
20,2018,101600,Mark Walton,Running Back,RB,Miami,Hurricanes,MIAMI,http://insider.espn.com/nfl/draft/player/_/id/101600,12.0,112.0,4.0,False,,Cincinnati Bengals,CIN,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/cin.png,e81d80c1274c2ca8e875d06a357d0aca,202.0,70.0,9.0,97.0,71.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/101600.png,2018.0,Miami (FL),RB,69.63,202.0,9.25,30.0,,4.6,18.0,31.5,118.0,4.49,7.09,,8741,3917846,Miami,394.0,131.33333333333334,209.0,56.0,1995.0,665.0,1117.0,428.0,16.4,5.466666666666666,7.6,3.5,52.0,8.666666666666666,14.0,3.0,189.0,63.0,82.0,27.0,56.0,18.666666666666668,27.0,7.0,624.0,208.0,293.0,91.0,35.2,11.733333333333334,13.3,8.9,110.0,36.66666666666666,41.0,30.0,4.0,0.6666666666666666,1.0,0.0
21,2018,101583,Kalen Ballage,Running Back,RB,Arizona State,Sun Devils,ASU,http://insider.espn.com/nfl/draft/player/_/id/101583,31.0,131.0,4.0,True,From NE thru PHI,Miami Dolphins,MIA,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/mia.png,ca7fc01070b34c43550f43953350b91b,228.0,74.0,11.0,121.0,68.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/101583.png,2018.0,Arizona State,RB,73.5,228.0,9.5,32.75,,4.46,15.0,33.5,122.0,4.35,6.91,,9567,3128774,Arizona State,450.0,112.5,157.0,42.0,1984.0,496.0,669.0,126.0,16.8,4.2,5.2,3.0,54.0,6.75,14.0,3.0,187.0,46.75,75.0,12.0,82.0,20.5,44.0,6.0,684.0,171.0,469.0,60.0,31.0,7.75,10.7,4.6,135.0,33.75,71.0,10.0,4.0,0.5,1.0,0.0
22,2018,102744,Chase Edmonds,Running Back,RB,Fordham,Rams,FOR,http://insider.espn.com/nfl/draft/player/_/id/102744,34.0,134.0,4.0,False,Compensatory,Arizona Cardinals,ARI,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ari.png,cdee13936b7c6d315bec7034dad6f3a4,205.0,69.0,,,,,2018.0,Fordham (NY),RB,69.13,205.0,9.13,31.13,,4.55,19.0,34.0,122.0,4.07,6.79,11.63,9735,3119195,Fordham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,8.375,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,7.0,1.75,5.0,0.0
23,2018,101777,John Kelly,Running Back,RB,Tennessee,Volunteers,TENN,http://insider.espn.com/nfl/draft/player/_/id/101777,2.0,176.0,6.0,True,From NYG,Los Angeles Rams,LAR,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,1f0f698b669b979892cf277355a52a41,216.0,70.0,13.0,159.0,60.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/101777.png,2018.0,Tennessee,RB,69.88,216.0,9.38,31.38,,4.67,15.0,35.0,120.0,4.51,7.13,,10889,3915381,Tennessee,327.0,109.0,189.0,40.0,1573.0,524.3333333333334,778.0,165.0,14.6,4.866666666666666,6.4,4.1,30.0,5.0,9.0,1.0,133.0,44.333333333333336,73.0,22.0,43.0,21.5,37.0,6.0,350.0,175.0,299.0,51.0,16.6,8.3,8.5,8.1,69.0,34.5,52.0,17.0,0.0,0.0,0.0,0.0
24,2018,101539,Bo Scarbrough,Running Back,RB,Alabama,Crimson Tide,ALA,http://insider.espn.com/nfl/draft/player/_/id/101539,18.0,236.0,7.0,False,,Dallas Cowboys,DAL,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,0393b73d1520de544481d89989c0a1fd,228.0,73.0,14.0,165.0,59.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/101539.png,2018.0,Alabama,RB,73.38,228.0,10.5,33.5,,4.52,14.0,40.0,129.0,4.34,,,12239,3126367,Alabama,267.0,89.0,125.0,18.0,1512.0,504.0,812.0,104.0,17.1,5.7,6.5,4.8,40.0,6.666666666666667,11.0,1.0,153.0,51.0,85.0,24.0,21.0,10.5,17.0,4.0,131.0,65.5,109.0,22.0,11.9,5.95,6.4,5.5,24.0,12.0,15.0,9.0,0.0,0.0,0.0,0.0
25,2018,101849,Josh Adams,Running Back,RB,Notre Dame,Fighting Irish,ND,http://insider.espn.com/nfl/draft/player/_/id/101849,,,,,,,,,fe796f09666d57cd6fb11a7efdb8d0d6,213.0,73.625,16.0,196.0,54.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/101849.png,2018.0,Notre Dame,RB,73.63,213.0,9.25,33.75,,4.54,18.0,33.0,120.0,,6.87,,13508,3932420,Notre Dame,481.0,160.33333333333334,206.0,117.0,3198.0,1066.0,1430.0,835.0,19.9,6.633333333333333,7.1,5.9,40.0,6.666666666666667,9.0,5.0,256.0,85.33333333333333,98.0,74.0,41.0,13.666666666666666,21.0,7.0,336.0,112.0,193.0,42.0,23.0,7.666666666666667,9.2,6.0,98.0,32.666666666666664,44.0,22.0,4.0,0.6666666666666666,1.0,0.0
26,2018,101768,Ryan Nall,Running Back,RB,Oregon State,Beavers,ORST,http://insider.espn.com/nfl/draft/player/_/id/101768,,,,,,,,,64e564e28c0fa31705c132f649d27d9b,232.0,74.125,21.0,299.0,35.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/101768.png,2018.0,Oregon State,RB,74.13,232.0,10.5,31.5,,4.58,15.0,33.0,122.0,4.16,6.95,11.57,14894,3127335,Oregon State,385.0,128.33333333333334,165.0,73.0,2216.0,738.6666666666666,951.0,455.0,17.6,5.866666666666667,6.5,4.9,48.0,8.0,13.0,3.0,230.0,76.66666666666667,89.0,66.0,56.0,18.666666666666668,27.0,7.0,563.0,187.66666666666663,240.0,109.0,34.2,11.4,15.6,8.9,122.0,40.66666666666666,44.0,37.0,8.0,1.3333333333333333,2.0,0.0
27,2019,103839,Josh Jacobs,Running Back,RB,Alabama,Crimson Tide,ALA,http://insider.espn.com/nfl/draft/player/_/id/103839,24.0,24.0,1.0,True,From CHI,Oakland Raiders,OAK,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/oak.png,a83b6715f018aedf190ef77f026c7e4a,220.0,70.0,1.0,23.0,89.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103839.png,2019.0,Alabama,RB,70.0,220.0,10.13,31.63,,4.67,16.0,34.0,110.0,,,,16351,4047365,Alabama,252.0,84.0,120.0,46.0,1488.0,496.0,640.0,284.0,18.1,6.033333333333334,6.6,5.3,32.0,5.333333333333333,11.0,1.0,160.0,53.333333333333336,59.0,45.0,48.0,16.0,20.0,14.0,581.0,193.66666666666663,247.0,166.0,36.3,12.1,12.4,11.9,101.0,33.666666666666664,38.0,30.0,10.0,1.6666666666666667,3.0,0.0
28,2019,103596,Miles Sanders,Running Back,RB,Penn State,Nittany Lions,PSU,http://insider.espn.com/nfl/draft/player/_/id/103596,21.0,53.0,2.0,True,From BAL,Philadelphia Eagles,PHI,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/phi.png,c9d42ca5012049e17889de762f2a665f,211.0,71.0,2.0,42.0,85.0,,2019.0,Penn State,RB,70.63,211.0,9.25,30.63,,4.49,20.0,36.0,124.0,4.19,6.89,,17539,4045163,Penn State,276.0,92.0,220.0,25.0,1649.0,549.6666666666666,1274.0,184.0,19.4,6.466666666666668,7.4,5.8,24.0,4.0,9.0,1.0,166.0,55.333333333333336,78.0,31.0,32.0,10.666666666666666,24.0,2.0,193.0,64.33333333333333,139.0,24.0,22.8,7.6,12.0,5.0,57.0,19.0,29.0,7.0,2.0,0.3333333333333333,1.0,0.0
29,2019,103841,Darrell Henderson,Running Back,RB,Memphis,Tigers,MEM,http://insider.espn.com/nfl/draft/player/_/id/103841,6.0,70.0,3.0,True,From TB,Los Angeles Rams,LAR,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/lar.png,a513c90099b715857bddc1fd4ba5e506,208.0,68.0,8.0,125.0,68.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103841.png,2019.0,Memphis,RB,68.38,208.0,8.63,31.0,,4.49,22.0,33.5,121.0,4.45,7.12,,18482,4039359,Memphis,431.0,143.66666666666666,214.0,87.0,3545.0,1181.6666666666667,1909.0,482.0,23.3,7.766666666666667,8.9,5.5,72.0,12.0,22.0,5.0,209.0,69.66666666666667,82.0,45.0,63.0,21.0,24.0,19.0,758.0,252.66666666666663,295.0,226.0,36.8,12.266666666666666,15.5,9.4,162.0,54.0,71.0,45.0,16.0,2.6666666666666665,3.0,2.0
30,2019,103573,David Montgomery,Running Back,RB,Iowa State,Cyclones,ISU,http://insider.espn.com/nfl/draft/player/_/id/103573,9.0,73.0,3.0,True,From NE via DET,Chicago Bears,CHI,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/chi.png,c9be5cd24e6a86b13c08ab4e44e6b3bf,222.0,70.0,4.0,79.0,75.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103573.png,2019.0,Iowa State,RB,70.13,222.0,9.25,31.38,,4.63,15.0,28.5,121.0,4.27,7.21,,18693,4035538,Iowa State,624.0,208.0,258.0,109.0,2925.0,975.0,1216.0,563.0,14.3,4.766666666666667,5.2,4.4,52.0,8.666666666666666,13.0,2.0,148.0,49.333333333333336,58.0,39.0,71.0,23.666666666666668,36.0,13.0,582.0,194.0,296.0,129.0,25.200000000000003,8.4,9.9,7.1,127.0,42.333333333333336,53.0,28.0,0.0,0.0,0.0,0.0
31,2019,103678,Devin Singletary,Running Back,RB,Florida Atlantic,Owls,FAU,http://insider.espn.com/nfl/draft/player/_/id/103678,10.0,74.0,3.0,False,,Buffalo Bills,BUF,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/buf.png,6e8f4728f347ab079112a1528d0162d7,203.0,68.0,9.0,141.0,65.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103678.png,2019.0,Florida Atlantic,RB,67.63,203.0,8.5,28.88,,4.66,15.0,35.0,117.0,4.4,7.32,,18760,4040761,Florida Atlantic,714.0,238.0,301.0,152.0,4289.0,1429.6666666666667,1920.0,1021.0,18.3,6.1000000000000005,6.7,5.2,131.0,21.83333333333333,32.0,12.0,180.0,60.0,70.0,44.0,51.0,17.0,26.0,6.0,397.0,132.33333333333334,198.0,36.0,22.7,7.566666666666666,10.4,6.0,121.0,40.333333333333336,60.0,13.0,2.0,0.3333333333333333,1.0,0.0
32,2019,103533,Damien Harris,Running Back,RB,Alabama,Crimson Tide,ALA,http://insider.espn.com/nfl/draft/player/_/id/103533,23.0,87.0,3.0,True,From CHI,New England Patriots,NE,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/ne.png,50ede3e9a23a2291054907d4e73aadc3,216.0,70.0,6.0,108.0,70.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103533.png,2019.0,Alabama,RB,70.13,216.0,9.75,30.75,,4.57,16.0,37.0,121.0,,,,19316,3925347,Alabama,476.0,119.0,150.0,46.0,3073.0,768.25,1040.0,157.0,23.8,5.95,7.4,3.4,46.0,5.75,11.0,1.0,262.0,65.5,75.0,41.0,52.0,13.0,22.0,4.0,407.0,101.75,204.0,13.0,27.3,6.825,9.3,3.3,133.0,33.25,56.0,8.0,4.0,0.5,2.0,0.0
33,2019,103672,Alexander Mattison,Running Back,RB,Boise State,Broncos,BSU,http://insider.espn.com/nfl/draft/player/_/id/103672,38.0,102.0,3.0,True,Compensatory Selection (From BAL),Minnesota Vikings,MIN,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/min.png,d4ac78d59b9b4a65c1185b2ea8bac6b7,221.0,71.0,7.0,116.0,69.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103672.png,2019.0,Boise State,RB,70.88,221.0,9.13,31.0,,4.67,22.0,35.0,127.0,4.29,7.13,11.69,19768,4048244,Boise State,581.0,193.66666666666663,302.0,67.0,2829.0,943.0,1415.0,328.0,14.7,4.9,5.1,4.7,66.0,11.0,17.0,4.0,148.0,49.333333333333336,70.0,19.0,60.0,20.0,28.0,5.0,511.0,170.33333333333334,284.0,54.0,27.3,9.1,10.8,6.4,78.0,26.0,36.0,19.0,2.0,0.3333333333333333,1.0,0.0
34,2019,103544,Bryce Love,Running Back,RB,Stanford,Cardinal,STAN,http://insider.espn.com/nfl/draft/player/_/id/103544,10.0,112.0,4.0,True,From BUF,Washington,WSH,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/wsh.png,313d930b3c70eb6247845a56acf31b87,200.0,69.0,10.0,145.0,64.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103544.png,2019.0,Stanford,RB,68.88,200.0,9.13,29.38,,,18.0,,,,,,20186,3931398,Stanford,569.0,142.25,263.0,29.0,3866.0,966.5,2118.0,226.0,27.4,6.85,8.1,4.5,60.0,7.5,19.0,2.0,241.0,60.25,75.0,48.0,49.0,12.25,20.0,6.0,465.0,116.25,250.0,33.0,37.5,9.375,16.7,4.9,169.0,42.25,93.0,12.0,4.0,0.5,1.0,0.0
35,2019,103679,Justice Hill,Running Back,RB,Oklahoma State,Cowboys,OKST,http://insider.espn.com/nfl/draft/player/_/id/103679,11.0,113.0,4.0,True,From DEN,Baltimore Ravens,BAL,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/bal.png,b3759d1b7a76e1d69c669b27bf59dcb0,198.0,70.0,5.0,98.0,72.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103679.png,2019.0,Oklahoma State,RB,69.63,198.0,9.5,31.63,,4.4,21.0,40.0,130.0,,,,20289,4038441,Oklahoma State,632.0,210.66666666666663,268.0,158.0,3539.0,1179.6666666666667,1467.0,930.0,16.9,5.633333333333333,5.9,5.5,60.0,10.0,15.0,6.0,209.0,69.66666666666667,92.0,38.0,49.0,16.333333333333332,31.0,5.0,304.0,101.33333333333331,190.0,46.0,20.5,6.833333333333333,9.2,5.2,68.0,22.666666666666668,24.0,22.0,2.0,0.3333333333333333,1.0,0.0
36,2019,103878,Tony Pollard,Running Back,RB,Memphis,Tigers,MEM,http://insider.espn.com/nfl/draft/player/_/id/103878,26.0,128.0,4.0,False,,Dallas Cowboys,DAL,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,1fcf486225fd157fc21663e99beebfee,210.0,72.0,12.0,181.0,59.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103878.png,2019.0,Memphis,RB,71.63,210.0,9.5,30.0,,4.52,13.0,35.0,121.0,4.41,7.09,,20964,3916148,Memphis,139.0,46.333333333333336,78.0,30.0,941.0,313.6666666666667,552.0,159.0,19.9,6.633333333333333,7.7,5.1,18.0,3.0,6.0,1.0,126.0,42.0,66.0,19.0,104.0,34.666666666666664,39.0,29.0,1292.0,430.6666666666667,536.0,298.0,36.900000000000006,12.300000000000002,14.9,10.3,148.0,49.333333333333336,59.0,44.0,18.0,3.0,4.0,2.0
37,2019,103753,Ryquell Armstead,Running Back,RB,Temple,Owls,TEM,http://insider.espn.com/nfl/draft/player/_/id/103753,2.0,140.0,5.0,True,From OAK via NYJ,Jacksonville Jaguars,JAX,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/jax.png,37cf06942811504a6aacb153be174bdd,220.0,71.0,11.0,158.0,62.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103753.png,2019.0,Temple,RB,71.25,220.0,9.13,30.63,,4.45,22.0,30.0,114.0,4.29,7.02,,21482,3923397,Temple,573.0,143.25,210.0,51.0,2812.0,703.0,1098.0,191.0,18.700000000000003,4.675000000000001,5.9,3.7,68.0,8.5,14.0,2.0,223.0,55.75,76.0,16.0,29.0,7.25,14.0,2.0,175.0,43.75,75.0,7.0,23.6,5.9,8.2,3.5,50.0,12.5,19.0,4.0,0.0,0.0,0.0,0.0
38,2019,103652,Qadree Ollison,Running Back,RB,Pittsburgh,Panthers,PITT,http://insider.espn.com/nfl/draft/player/_/id/103652,14.0,152.0,5.0,False,,Atlanta Falcons,ATL,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/atl.png,4af8b1482aeb9793b67888d22dadaef9,228.0,73.0,21.0,250.0,48.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103652.png,2019.0,Pittsburgh,RB,72.63,228.0,9.63,31.5,,4.58,19.0,29.5,114.0,4.31,7.53,,22092,3123944,Pittsburgh,529.0,132.25,212.0,33.0,2859.0,714.75,1213.0,127.0,19.8,4.95,6.3,3.8,58.0,7.25,11.0,2.0,219.0,54.75,97.0,19.0,50.0,12.5,23.0,2.0,375.0,93.75,194.0,38.0,38.9,9.725,19.0,5.5,91.0,22.75,30.0,15.0,6.0,0.75,2.0,0.0
39,2019,103876,Jordan Scarlett,Running Back,RB,Florida,Gators,FLA,http://insider.espn.com/nfl/draft/player/_/id/103876,16.0,154.0,5.0,False,,Carolina Panthers,CAR,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/car.png,62e32fe3999d5d0a6f563d487d8d1728,208.0,71.0,25.0,268.0,45.0,,2019.0,Florida,RB,70.38,208.0,8.88,30.38,,4.47,21.0,30.0,116.0,4.63,7.37,,22214,3915115,Florida,344.0,114.66666666666669,179.0,34.0,1846.0,615.3333333333334,889.0,181.0,16.200000000000003,5.400000000000001,5.9,5.0,24.0,4.0,6.0,1.0,154.0,51.333333333333336,60.0,46.0,15.0,5.0,10.0,1.0,108.0,36.0,84.0,1.0,15.2,5.066666666666666,8.4,1.0,44.0,14.666666666666666,30.0,1.0,0.0,0.0,0.0,0.0
40,2019,103855,Trayveon Williams,Running Back,RB,Texas A&M,Aggies,TA&M,http://insider.espn.com/nfl/draft/player/_/id/103855,9.0,182.0,6.0,True,From DEN,Cincinnati Bengals,CIN,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/cin.png,84e6fda612dbd1ef580705d2bc6f94ed,206.0,68.0,3.0,76.0,76.0,,2019.0,Texas A&M,RB,68.13,206.0,9.25,30.38,,4.51,19.0,33.0,121.0,4.44,7.44,,23657,4035222,Texas A&M,600.0,200.0,271.0,156.0,3615.0,1205.0,1760.0,798.0,17.9,5.966666666666666,6.8,4.6,68.0,11.333333333333334,18.0,8.0,254.0,84.66666666666667,93.0,72.0,66.0,22.0,27.0,19.0,561.0,187.0,278.0,91.0,24.7,8.233333333333333,10.3,4.8,96.0,32.0,41.0,17.0,2.0,0.3333333333333333,1.0,0.0
41,2019,103690,Ty Johnson,Running Back,RB,Maryland,Terrapins,MD,http://insider.espn.com/nfl/draft/player/_/id/103690,13.0,186.0,6.0,True,From ATL,Detroit Lions,DET,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/det.png,53c6c81e03ca3d9649a7682f434b9a17,210.0,71.0,28.0,293.0,40.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103690.png,2019.0,Maryland,RB,70.75,210.0,9.13,30.125,,4.43,11.0,33.5,121.0,,,,23824,3915411,Maryland,348.0,87.0,137.0,35.0,2635.0,658.75,1004.0,250.0,30.3,7.575,9.1,6.4,34.0,4.25,6.0,3.0,275.0,68.75,81.0,44.0,29.0,7.25,16.0,2.0,318.0,79.5,206.0,22.0,43.6,10.9,15.0,3.7,131.0,32.75,66.0,18.0,4.0,0.5,1.0,0.0
42,2019,103641,Dexter Williams,Running Back,RB,Notre Dame,Fighting Irish,ND,http://insider.espn.com/nfl/draft/player/_/id/103641,21.0,194.0,6.0,True,From SEA,Green Bay Packers,GB,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/gb.png,886e4fedb2fae8d4fb1c7d5b0527432a,212.0,71.0,16.0,212.0,54.0,,2019.0,Notre Dame,RB,71.13,212.0,9.63,32.25,,4.57,17.0,36.0,130.0,4.16,7.0,,24131,3932449,Notre Dame,257.0,64.25,158.0,21.0,1636.0,409.0,995.0,81.0,24.5,6.125,9.2,3.9,40.0,5.0,12.0,1.0,236.0,59.0,97.0,14.0,22.0,7.333333333333333,16.0,2.0,162.0,54.0,133.0,13.0,18.8,6.266666666666667,8.3,4.0,37.0,12.333333333333334,22.0,7.0,4.0,0.5714285714285714,1.0,0.0
43,2019,103666,Travis Homer,Running Back,RB,Miami,Hurricanes,MIAMI,http://insider.espn.com/nfl/draft/player/_/id/103666,31.0,204.0,6.0,True,From MIN via DET and NE,Seattle Seahawks,SEA,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/sea.png,c40bfd452886d6d0ad720ad8f0aee91d,201.0,70.0,22.0,255.0,47.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103666.png,2019.0,Miami (FL),RB,70.38,201.0,10.0,31.5,,4.48,17.0,39.5,130.0,4.31,7.07,,24734,4037457,Miami,334.0,111.33333333333331,164.0,7.0,1995.0,665.0,985.0,44.0,18.2,6.066666666666666,6.3,5.9,24.0,4.8,8.0,0.0,151.0,50.333333333333336,70.0,17.0,37.0,18.5,19.0,18.0,405.0,202.5,219.0,186.0,22.0,11.0,12.2,9.8,59.0,29.5,35.0,24.0,2.0,0.5,1.0,0.0
44,2019,103889,Darwin Thompson,Running Back,RB,Utah State,Aggies,USU,http://insider.espn.com/nfl/draft/player/_/id/103889,41.0,214.0,6.0,False,Compensatory Selection,Kansas City Chiefs,KC,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/kc.png,79579d8de3869d906cf6f6a323366c49,198.0,68.0,29.0,305.0,39.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103889.png,2019.0,Utah State,RB,68.0,198.0,8.38,29.75,,4.58,21.0,38.0,124.0,4.34,7.02,,25311,4361606,Utah State,153.0,153.0,153.0,153.0,1044.0,1044.0,1044.0,1044.0,6.8,6.8,6.8,6.8,28.0,14.0,14.0,14.0,68.0,68.0,68.0,68.0,23.0,23.0,23.0,23.0,351.0,351.0,351.0,351.0,15.3,15.3,15.3,15.3,88.0,88.0,88.0,88.0,4.0,2.0,2.0,2.0
45,2019,103854,Mike Weber,Running Back,RB,Ohio State,Buckeyes,OSU,http://insider.espn.com/nfl/draft/player/_/id/103854,4.0,218.0,7.0,True,From OAK,Dallas Cowboys,DAL,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/dal.png,252a907eac8a682c933c70e53481ce69,211.0,70.0,13.0,190.0,57.0,,2019.0,Ohio State,RB,69.63,211.0,9.38,29.75,,4.47,22.0,33.5,,4.36,7.43,,25456,3915536,Ohio State,455.0,151.66666666666666,182.0,101.0,2676.0,892.0,1096.0,626.0,17.7,5.9,6.2,5.5,48.0,8.0,10.0,5.0,183.0,61.0,82.0,49.0,54.0,18.0,23.0,10.0,297.0,99.0,112.0,91.0,18.7,6.233333333333333,9.4,4.0,83.0,27.666666666666668,53.0,15.0,2.0,0.3333333333333333,1.0,0.0
46,2019,103633,Myles Gaskin,Running Back,RB,Washington,Huskies,WASH,http://insider.espn.com/nfl/draft/player/_/id/103633,20.0,234.0,7.0,True,From PIT via CLE,Miami Dolphins,MIA,https://a.espncdn.com/i/teamlogos/nfl/500/scoreboard/mia.png,4c5a2d17f5fd4b855a96822c91b9dfe9,205.0,69.0,19.0,236.0,50.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103633.png,2019.0,Washington,RB,69.25,205.0,8.75,29.5,,4.58,24.0,35.5,118.0,4.27,7.19,11.77,26229,3886818,Washington,945.0,236.25,259.0,222.0,5323.0,1330.75,1380.0,1268.0,22.6,5.65,6.2,4.9,114.0,14.25,21.0,10.0,303.0,75.75,86.0,68.0,65.0,16.25,21.0,6.0,465.0,116.25,232.0,19.0,26.3,6.575,12.2,3.2,122.0,30.5,76.0,8.0,10.0,1.25,3.0,0.0
47,2019,103866,Elijah Holyfield,Running Back,RB,Georgia,Bulldogs,UGA,http://insider.espn.com/nfl/draft/player/_/id/103866,,,,,,,,,2065010c4917bc742cf5c9211ae95dcc,217.0,70.375,15.0,203.0,55.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103866.png,2019.0,Georgia,RB,70.38,217.0,9.0,30.38,,4.78,26.0,29.5,118.0,,,,27885,4035006,Georgia,215.0,71.66666666666667,159.0,6.0,1340.0,446.6666666666667,1018.0,29.0,17.1,5.7,6.4,4.8,18.0,3.6,7.0,0.0,114.0,38.0,66.0,9.0,7.0,2.333333333333333,5.0,1.0,63.0,21.0,40.0,4.0,31.0,10.333333333333334,19.0,4.0,47.0,15.666666666666666,24.0,4.0,0.0,0.0,0.0,0.0
48,2019,103618,Karan Higdon,Running Back,RB,Michigan,Wolverines,MICH,http://insider.espn.com/nfl/draft/player/_/id/103618,,,,,,,,,f1f0cf32c254da1ff528533126a00d80,206.0,69.125,17.0,223.0,52.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103618.png,2019.0,Michigan,RB,69.13,206.0,9.63,30.75,,4.49,21.0,34.0,123.0,,,,28383,3929927,Michigan,471.0,117.75,224.0,11.0,2616.0,654.0,1178.0,19.0,19.0,4.75,6.1,1.7,54.0,7.714285714285714,11.0,0.0,198.0,49.5,77.0,9.0,16.0,5.333333333333333,8.0,1.0,177.0,59.0,131.0,3.0,25.5,8.5,16.4,3.0,53.0,17.666666666666668,35.0,3.0,0.0,0.0,0.0,0.0
49,2019,103740,Jalin Moore,Running Back,RB,Appalachian State,Mountaineers,APP,http://insider.espn.com/nfl/draft/player/_/id/103740,,,,,,,,,c9d1b81add101443658cebdd3212d5dd,212.0,70.0,18.0,230.0,51.0,https://a.espncdn.com/i/headshots/nfldraft/players/full/103740.png,2019.0,Appalachian State (NC),RB,70.0,212.0,9.25,32.38,,,27.0,32.0,112.0,4.43,,,28576,3123675,Appalachian State,582.0,145.5,237.0,63.0,3570.0,892.5,1402.0,400.0,25.3,6.325,7.4,5.7,66.0,8.25,12.0,5.0,257.0,64.25,81.0,55.0,23.0,7.666666666666667,12.0,5.0,235.0,78.33333333333333,163.0,32.0,26.7,8.9,13.6,6.4,100.0,33.333333333333336,75.0,11.0,2.0,0.2857142857142857,1.0,0.0
